stage,name,status,seconds,class_name
dimension,stylometry-punctuation-symbols-hash,ok,8.381903171539307e-07,CharacterCountDimension
dimension,stylometry-punctuation-symbols-numero-sign,ok,0.0008536018431186676,PatternDimension
dimension,stylometry-punctuation-symbols-pilcrow,ok,2.7567148208618164e-06,CharacterCountDimension
dimension,stylometry-punctuation-symbols-trademarks,ok,1.1622905731201172e-06,CharacterCountDimension
dimension,stylometry-punctuation-symbols-mathematical-signs,ok,9.760260581970215e-07,CharacterCountDimension
dimension,stylometry-punctuation-symbols-line-breaks,ok,0.0007223337888717651,PatternDimension
dimension,stylometry-punctuation-symbols,ok,0.004212666302919388,
dimension,stylometry,ok,0.01697107031941414,
dimension,lexical-locations,ok,3.039836883544922e-06,NERTaggingTag
dimension,lexical-organisations,ok,1.210719347000122e-06,NERTaggingTag
dimension,lexical-persons,ok,1.0170042514801025e-06,NERTaggingTag
dimension,lexical-others,ok,9.238719940185547e-07,NERTaggingTag
dimension,lexical-animals,ok,0.03855496272444725,WordPerDictionary
dimension,lexical-weapons,ok,0.010701380670070648,WordPerDictionary
dimension,lexical-food,ok,0.025808747857809067,WordPerDictionary
dimension,lexical-jobs,ok,0.016923926770687103,WordPerDictionary
dimension,lexical-crime,ok,0.005344819277524948,WordPerDictionary
dimension,lexical-personal-money,ok,0.0246889591217041,WordPerDictionary
dimension,lexical-personal-religion,ok,0.0327443890273571,WordPerDictionary
dimension,lexical-personal-work,ok,0.059396419674158096,WordPerDictionary
dimension,lexical-clothes,ok,0.007244247943162918,WordPerDictionary
dimension,lexical-body,ok,0.03145724534988403,WordPerDictionary
dimension,lexical-body-male-genitalia,ok,0.0015500597655773163,WordPerDictionary
dimension,lexical-body-female-genitalia,ok,0.0021309517323970795,WordPerDictionary
dimension,lexical-health,ok,0.025942500680685043,WordPerDictionary
dimension,lexical-ingesting,ok,0.026658158749341965,WordPerDictionary
dimension,lexical-sex,ok,0.019674140959978104,WordPerDictionary
dimension,lexical-death,ok,0.014553461223840714,WordPerDictionary
dimension,lexical-home,ok,0.016034774482250214,WordPerDictionary
dimension,lexical-social-inclusive,ok,0.007054921239614487,WordPerDictionary
dimension,lexical-social-analytic,ok,1.0762945599853992,WordPerDictionary
dimension,lexical-social-affiliation,ok,0.010594204068183899,WordPerDictionary
dimension,lexical-social-achievement,ok,0.014145955443382263,WordPerDictionary
dimension,lexical-social-risk,ok,0.010507520288228989,WordPerDictionary
dimension,lexical-social-social-family,ok,0.007588215172290802,WordPerDictionary
dimension,lexical-social-friendship,ok,0.00517658144235611,WordPerDictionary
dimension,lexical-social-social-female,ok,0.004841256886720657,WordPerDictionary
dimension,lexical-social-social-male,ok,0.004104863852262497,WordPerDictionary
dimension,lexical-social-cognitive-insight,ok,0.04754422605037689,WordPerDictionary
dimension,lexical-social-cognitive-cause,ok,0.02067822590470314,WordPerDictionary
dimension,lexical-social-cognitive-discrepancies,ok,0.010159153491258621,WordPerDictionary
dimension,lexical-social-cognitive-tentativeness,ok,0.01984735205769539,WordPerDictionary
dimension,lexical-social-cognitive-certainty,ok,0.010935969650745392,WordPerDictionary
dimension,lexical-social-cognitive,ok,0.1098036840558052,CompositeDimension
dimension,lexical-social-perceptual-explore,ok,0.0197540782392025,WordPerDictionary
dimension,lexical-social-perceptual-surprise,ok,0.00588197261095047,WordPerDictionary
dimension,lexical-social-perceptual-feel,ok,0.015615209937095642,WordPerDictionary
dimension,lexical-social-perceptual-hear,ok,0.014562256634235382,WordPerDictionary
dimension,lexical-social-perceptual-see,ok,0.02484569326043129,WordPerDictionary
dimension,lexical-social-perceptual-processes,ok,0.08138280361890793,CompositeDimension
dimension,lexical-social-relativity-movement,ok,0.037571150809526443,WordPerDictionary
dimension,lexical-social-relativity-space,ok,0.03739265725016594,WordPerDictionary
dimension,lexical-social-relativity-time,ok,0.03541510924696922,WordPerDictionary
dimension,lexical-social-relativity,ok,0.11085974425077438,
dimension,lexical-social,ok,1.446762952953577,
dimension,lexical,ok,1.8083655685186386,
dimension,psycholinguistic-processes-positive-general,ok,0.15329590439796448,WordPerDictionary
dimension,psycholinguistic-processes-positive-pleasure,ok,0.036581166088581085,WordPerDictionary
dimension,psycholinguistic-processes-positive-emoticons,ok,0.008289657533168793,WordPerDictionary
dimension,psycholinguistic-processes-positive,ok,0.19887731596827507,CompositeDimension
dimension,psycholinguistic-processes-negative-general,ok,0.3047744110226631,WordPerDictionary
dimension,psycholinguistic-processes-negative-anxiety,ok,0.016812670975923538,WordPerDictionary
dimension,psycholinguistic-processes-negative-anger,ok,0.03798803687095642,WordPerDictionary
dimension,psycholinguistic-processes-negative-sad,ok,0.017307773232460022,WordPerDictionary
dimension,psycholinguistic-processes-negative-emoticons,ok,0.00997018814086914,WordPerDictionary
dimension,psycholinguistic-processes-negative,ok,0.3881475031375885,CompositeDimension
dimension,psycholinguistic-processes,ok,0.5873555541038513,CompositeDimension
dimension,register-offensive-speech,ok,0.02084806188941002,WordPerDictionary
dimension,register-offensive-speech-soft,ok,0.013901516795158386,WordPerDictionary
dimension,register-offensive-speech-strong,ok,0.010130569338798523,WordPerDictionary
dimension,register-offensive-speech,ok,0.045279331505298615,
dimension,register-informal-speech-assent,ok,0.003720354288816452,WordPerDictionary
dimension,register-informal-speech-nonfluencies,ok,0.0018652155995368958,WordPerDictionary
dimension,register-informal-speech-swear,ok,0.020269066095352173,WordPerDictionary
dimension,register-informal-speech-colloquialisms,ok,0.07469180226325989,WordPerDictionary
dimension,register-informal-speech-sms,ok,0.0050082728266716,WordPerDictionary
dimension,register-informal-speech,ok,0.10628148540854454,
dimension,register-polite-language-cultisms,ok,0.0036285780370235443,WordPerDictionary
dimension,register-polite-language-latinisms,ok,0.003428153693675995,WordPerDictionary
dimension,register,ok,0.15936874598264694,
dimension,social-media-hashtags,ok,0.0003391169011592865,PatternDimension
dimension,social-media-mentions,ok,0.00033465027809143066,PatternDimension
dimension,social-media-mentions-in-the-middle,ok,0.00034701451659202576,PatternDimension
dimension,social-media-urls,ok,0.0002080090343952179,PatternDimension
dimension,social-media-jargon,ok,0.0011495612561702728,WordPerDictionary
dimension,social-media-emoticons,ok,0.00032061710953712463,POSTaggingTag
dimension,social-media-reply-female,ok,2.4475157260894775e-06,TwitterReplyToDimension
dimension,social-media-reply-male,ok,9.797513484954834e-07,TwitterReplyToDimension
dimension,social-media,ok,0.0036496147513389587,
